      Step     Time          Energy         fmax
BFGS:   82 14:53:13       -5.652241        0.0384
      Step     Time          Energy         fmax
BFGS:    0 14:53:13       13.155648       23.6276
BFGS:    1 14:53:13       -0.279116       10.0301
BFGS:    2 14:53:13       -2.009564        5.1194
BFGS:    3 14:53:13       -2.809338        2.0969
BFGS:    4 14:53:13       -3.140759        1.0119
BFGS:    5 14:53:13       -3.237316        0.5490
BFGS:    6 14:53:13       -3.261607        0.3740
BFGS:    7 14:53:13       -3.274684        0.3471
BFGS:    8 14:53:13       -3.293413        0.3526
BFGS:    9 14:53:13       -3.315856        0.4233
BFGS:   10 14:53:13       -3.336770        0.6029
BFGS:   11 14:53:13       -3.365425        0.8928
BFGS:   12 14:53:13       -3.395167        1.0068
BFGS:   13 14:53:13       -3.482388        1.4726
BFGS:   14 14:53:13       -3.634320        2.6960
BFGS:   15 14:53:13       -3.699682        4.3900
BFGS:   16 14:53:13       -3.815431        3.5302
BFGS:   17 14:53:13       -3.991101        3.0927
BFGS:   18 14:53:13       -4.204320        1.9024
BFGS:   19 14:53:13       -4.328984        0.8588
BFGS:   20 14:53:13       -4.367966        0.6736
BFGS:   21 14:53:13       -4.449842        0.4981
BFGS:   22 14:53:13       -4.469753        0.4190
BFGS:   23 14:53:13       -4.487703        0.3527
BFGS:   24 14:53:13       -4.499779        0.2950
BFGS:   25 14:53:13       -4.510574        0.1982
BFGS:   26 14:53:13       -4.515321        0.1893
BFGS:   27 14:53:13       -4.518815        0.2171
BFGS:   28 14:53:13       -4.527296        0.3374
BFGS:   29 14:53:13       -4.541647        0.4561
BFGS:   30 14:53:13       -4.574992        0.6453
BFGS:   31 14:53:13       -4.603925        0.9405
BFGS:   32 14:53:13       -4.627945        0.8517
BFGS:   33 14:53:13       -4.719974        0.7219
BFGS:   34 14:53:13       -4.835802        0.3947
BFGS:   35 14:53:13       -4.843297        0.4486
BFGS:   36 14:53:13       -4.852565        0.3702
BFGS:   37 14:53:13       -4.864377        0.1498
BFGS:   38 14:53:13       -4.867732        0.1517
BFGS:   39 14:53:13       -4.869033        0.1705
BFGS:   40 14:53:13       -4.871398        0.2147
BFGS:   41 14:53:13       -4.877603        0.3375
BFGS:   42 14:53:13       -4.901976        0.7234
BFGS:   43 14:53:13       -4.962526        1.4127
BFGS:   44 14:53:13       -4.956171        2.1837
BFGS:   45 14:53:13       -5.240240        1.7509
BFGS:   46 14:53:13       -5.145661        2.8329
BFGS:   47 14:53:13       -5.300257        1.3749
BFGS:   48 14:53:13       -5.394306        0.8124
BFGS:   49 14:53:13       -5.416459        0.7602
BFGS:   50 14:53:13       -5.460074        0.6058
BFGS:   51 14:53:13       -5.489769        0.4375
BFGS:   52 14:53:13       -5.556945        0.6917
BFGS:   53 14:53:13       -5.568219        0.6597
BFGS:   54 14:53:13       -5.589239        0.5872
BFGS:   55 14:53:13       -5.607524        0.4240
BFGS:   56 14:53:13       -5.614823        0.3676
BFGS:   57 14:53:13       -5.625590        0.2342
BFGS:   58 14:53:13       -5.630503        0.1909
BFGS:   59 14:53:13       -5.633181        0.1662
BFGS:   60 14:53:13       -5.634574        0.1232
BFGS:   61 14:53:13       -5.635892        0.1485
BFGS:   62 14:53:13       -5.639580        0.1775
BFGS:   63 14:53:13       -5.644164        0.1629
BFGS:   64 14:53:13       -5.648234        0.1333
BFGS:   65 14:53:13       -5.650136        0.0951
BFGS:   66 14:53:13       -5.650934        0.0743
BFGS:   67 14:53:13       -5.651304        0.0780
BFGS:   68 14:53:13       -5.651708        0.0677
BFGS:   69 14:53:13       -5.652065        0.0434
      Step     Time          Energy         fmax
BFGS:    0 14:53:13       12.858795       35.0007
BFGS:    1 14:53:13        0.371670       14.0146
BFGS:    2 14:53:13       -1.973011        8.2730
BFGS:    3 14:53:13       -3.114444        3.3140
BFGS:    4 14:53:13       -3.567737        1.6227
BFGS:    5 14:53:13       -3.729254        0.6967
BFGS:    6 14:53:13       -3.764061        0.3665
BFGS:    7 14:53:13       -3.775924        0.3967
BFGS:    8 14:53:13       -3.792004        0.4367
BFGS:    9 14:53:13       -3.819200        0.4670
BFGS:   10 14:53:13       -3.848859        0.5557
BFGS:   11 14:53:13       -3.868017        0.6718
BFGS:   12 14:53:13       -3.897523        0.7103
BFGS:   13 14:53:13       -3.938588        0.6972
BFGS:   14 14:53:13       -3.969662        0.5393
BFGS:   15 14:53:13       -3.985828        0.3501
BFGS:   16 14:53:13       -3.990462        0.2126
BFGS:   17 14:53:13       -3.992827        0.2052
BFGS:   18 14:53:13       -4.005025        0.1855
BFGS:   19 14:53:13       -4.008417        0.1693
BFGS:   20 14:53:13       -4.010313        0.1574
BFGS:   21 14:53:13       -4.012705        0.1600
BFGS:   22 14:53:13       -4.017462        0.2057
BFGS:   23 14:53:13       -4.025102        0.3125
BFGS:   24 14:53:13       -4.036287        0.4596
BFGS:   25 14:53:13       -4.054780        0.6369
BFGS:   26 14:53:13       -4.096112        0.8817
BFGS:   27 14:53:13       -4.144802        1.0601
BFGS:   28 14:53:13       -4.148998        1.1555
BFGS:   29 14:53:13       -4.190157        1.0441
BFGS:   30 14:53:13       -4.219070        0.9676
BFGS:   31 14:53:13       -4.281315        0.7936
BFGS:   32 14:53:13       -4.329857        0.8125
BFGS:   33 14:53:13       -4.432903        0.7851
BFGS:   34 14:53:13       -4.461904        0.9549
BFGS:   35 14:53:13       -4.524586        0.4412
BFGS:   36 14:53:13       -4.544144        0.4226
BFGS:   37 14:53:13       -4.559186        0.3035
BFGS:   38 14:53:13       -4.563737        0.2102
BFGS:   39 14:53:13       -4.569278        0.1865
BFGS:   40 14:53:13       -4.575882        0.2014
BFGS:   41 14:53:13       -4.581141        0.2653
BFGS:   42 14:53:13       -4.584695        0.2737
BFGS:   43 14:53:13       -4.588059        0.2475
BFGS:   44 14:53:13       -4.592266        0.2215
BFGS:   45 14:53:13       -4.602274        0.4142
BFGS:   46 14:53:13       -4.633555        0.7950
BFGS:   47 14:53:13       -4.683567        1.0880
BFGS:   48 14:53:13       -4.815982        1.1820
BFGS:   49 14:53:13       -4.929793        1.3506
BFGS:   50 14:53:13       -5.151497        1.0515
BFGS:   51 14:53:13       -5.227750        1.2503
BFGS:   52 14:53:13       -5.314703        0.5599
BFGS:   53 14:53:13       -5.333706        0.4448
BFGS:   54 14:53:13       -5.344923        0.3435
BFGS:   55 14:53:13       -5.358326        0.3209
BFGS:   56 14:53:13       -5.380382        0.3002
BFGS:   57 14:53:13       -5.388812        0.2366
BFGS:   58 14:53:13       -5.395703        0.2191
BFGS:   59 14:53:13       -5.398864        0.1586
BFGS:   60 14:53:13       -5.401502        0.1584
BFGS:   61 14:53:13       -5.405473        0.1893
BFGS:   62 14:53:13       -5.410568        0.2195
BFGS:   63 14:53:13       -5.416559        0.2763
BFGS:   64 14:53:13       -5.425496        0.3593
BFGS:   65 14:53:13       -5.444871        0.5719
BFGS:   66 14:53:13       -5.459451        0.9005
BFGS:   67 14:53:13       -5.482217        0.4942
BFGS:   68 14:53:13       -5.500287        0.3456
BFGS:   69 14:53:13       -5.508959        0.3814
BFGS:   70 14:53:13       -5.528612        0.2486
BFGS:   71 14:53:13       -5.536497        0.2388
BFGS:   72 14:53:13       -5.546601        0.2305
BFGS:   73 14:53:13       -5.550745        0.2215
BFGS:   74 14:53:13       -5.559222        0.1994
BFGS:   75 14:53:13       -5.571089        0.1897
BFGS:   76 14:53:13       -5.573901        0.1585
BFGS:   77 14:53:13       -5.577365        0.2204
BFGS:   78 14:53:13       -5.579298        0.2364
BFGS:   79 14:53:13       -5.598663        0.4060
BFGS:   80 14:53:13       -5.611424        0.4660
BFGS:   81 14:53:13       -5.633824        0.2815
BFGS:   82 14:53:13       -5.649474        0.1191
BFGS:   83 14:53:13       -5.652151        0.0416
      Step     Time          Energy         fmax
BFGS:    0 14:53:13       15.397018       36.0824
BFGS:    1 14:53:13        2.333122       24.1976
BFGS:    2 14:53:13       -1.279830        6.7368
BFGS:    3 14:53:13       -2.441941        3.6489
BFGS:    4 14:53:13       -3.172030        1.4996
BFGS:    5 14:53:13       -3.425276        0.6321
BFGS:    6 14:53:13       -3.487337        0.3174
BFGS:    7 14:53:13       -3.497241        0.2282
BFGS:    8 14:53:13       -3.499591        0.1983
BFGS:    9 14:53:13       -3.502817        0.1594
BFGS:   10 14:53:13       -3.507818        0.1821
BFGS:   11 14:53:13       -3.512525        0.1945
BFGS:   12 14:53:13       -3.515650        0.2407
BFGS:   13 14:53:13       -3.519596        0.3247
BFGS:   14 14:53:13       -3.527112        0.4090
BFGS:   15 14:53:13       -3.545191        0.5437
BFGS:   16 14:53:13       -3.599239        0.8226
BFGS:   17 14:53:13       -3.748857        0.7871
BFGS:   18 14:53:13       -3.937498        0.7096
BFGS:   19 14:53:13       -3.752411        3.0543
BFGS:   20 14:53:13       -3.972837        0.6531
BFGS:   21 14:53:13       -3.992328        0.6011
BFGS:   22 14:53:13       -4.057488        0.9480
BFGS:   23 14:53:13       -4.092468        0.6727
BFGS:   24 14:53:13       -4.189189        0.8606
BFGS:   25 14:53:13       -4.207934        1.1030
BFGS:   26 14:53:13       -4.237410        1.1691
BFGS:   27 14:53:13       -4.282406        0.7636
BFGS:   28 14:53:13       -4.316047        0.3996
BFGS:   29 14:53:13       -4.336422        0.2860
BFGS:   30 14:53:13       -4.342235        0.1935
BFGS:   31 14:53:13       -4.346087        0.1713
BFGS:   32 14:53:13       -4.348031        0.1322
BFGS:   33 14:53:13       -4.348915        0.0898
BFGS:   34 14:53:13       -4.349508        0.0516
BFGS:   35 14:53:13       -4.349859        0.0459
      Step     Time          Energy         fmax
BFGS:    0 14:53:13       12.800882       27.1122
BFGS:    1 14:53:13       -0.347302        8.4257
BFGS:    2 14:53:13       -2.204483        3.7791
BFGS:    3 14:53:13       -3.139873        1.9674
BFGS:    4 14:53:13       -3.447550        1.1098
BFGS:    5 14:53:13       -3.556184        0.6147
BFGS:    6 14:53:13       -3.592421        0.5152
BFGS:    7 14:53:13       -3.621377        0.5254
BFGS:    8 14:53:13       -3.663913        0.5909
BFGS:    9 14:53:13       -3.710597        0.7607
BFGS:   10 14:53:13       -3.766518        0.9957
BFGS:   11 14:53:13       -3.839504        0.9918
BFGS:   12 14:53:13       -3.876325        0.8251
BFGS:   13 14:53:13       -4.006155        0.5384
BFGS:   14 14:53:13       -4.063876        0.8629
BFGS:   15 14:53:13       -4.079420        0.4167
BFGS:   16 14:53:13       -4.094720        0.3642
BFGS:   17 14:53:13       -4.151027        0.6571
BFGS:   18 14:53:13       -4.167949        0.3565
BFGS:   19 14:53:13       -4.182602        0.3633
BFGS:   20 14:53:13       -4.292609        0.8378
BFGS:   21 14:53:13       -4.318246        0.8204
BFGS:   22 14:53:13       -4.356253        0.4794
BFGS:   23 14:53:13       -4.370340        0.4494
BFGS:   24 14:53:13       -4.393410        0.3384
BFGS:   25 14:53:13       -4.405218        0.3157
BFGS:   26 14:53:13       -4.414757        0.2449
BFGS:   27 14:53:13       -4.418453        0.2346
BFGS:   28 14:53:13       -4.421719        0.1985
BFGS:   29 14:53:13       -4.427293        0.2097
BFGS:   30 14:53:13       -4.432711        0.2220
BFGS:   31 14:53:13       -4.438342        0.2466
BFGS:   32 14:53:13       -4.444447        0.3028
BFGS:   33 14:53:13       -4.455931        0.3739
BFGS:   34 14:53:13       -4.501310        0.6826
BFGS:   35 14:53:13       -4.560114        0.9939
BFGS:   36 14:53:13       -4.629925        1.3769
BFGS:   37 14:53:13       -4.446383        4.3379
BFGS:   38 14:53:13       -4.799920        1.1992
BFGS:   39 14:53:13       -4.820360        1.0122
BFGS:   40 14:53:13       -4.945521        0.8627
BFGS:   41 14:53:13       -4.994176        1.2948
BFGS:   42 14:53:13       -5.082141        0.5238
BFGS:   43 14:53:13       -5.108787        0.4675
BFGS:   44 14:53:13       -5.130652        0.4714
BFGS:   45 14:53:13       -5.140375        0.3712
BFGS:   46 14:53:13       -5.162418        0.3642
BFGS:   47 14:53:13       -5.191187        0.4114
BFGS:   48 14:53:13       -5.249603        0.8425
BFGS:   49 14:53:13       -5.291565        0.7013
BFGS:   50 14:53:13       -5.304670        0.4463
BFGS:   51 14:53:13       -5.344061        0.3868
BFGS:   52 14:53:13       -5.358570        0.5046
BFGS:   53 14:53:13       -5.388181        0.4388
BFGS:   54 14:53:13       -5.399200        0.4531
